Date,Commodity,State,District,Market,Total_Arrival,Population,MinPrice,MaxPrice,ModalPrice
29-Nov-2023,Potato,Uttar Pradesh,Lucknow,0,"117004,0",3.945.000,1070,1180,1130
30-Nov-2023,Potato,Uttar Pradesh,Lucknow,0,"117464,0",3.945.000,1100,1190,1140
01-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"117563,0",3.945.000,1070,1170,1120
02-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"117983,0",3.945.000,1050,1150,1100
03-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"118403,0",3.945.000,1050,1150,1100
04-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"118843,0",3.945.000,1030,1100,1070
05-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"119273,0",3.945.000,1000,1100,1050
06-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"119743,0",3.945.000,1000,1100,1050
07-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"120223,0",3.945.000,1000,1090,1040
08-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"120663,0",3.945.000,1000,1090,1040
09-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"121073,0",3.945.000,980,1080,1040
10-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"121463,0",3.945.000,1000,1060,1030
11-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"121913,0",3.945.000,950,1050,1000
12-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"122373,0",3.945.000,930,1030,980
13-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"122833,0",3.945.000,900,1000,950
14-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"123303,0",3.945.000,900,1000,950
15-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"123803,0",3.945.000,870,970,920
16-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"124283,0",3.945.000,870,970,920
17-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"124283,0",3.945.000,N/A,N/A,N/A
18-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"124733,0",3.945.000,800,900,850
19-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"125203,0",3.945.000,780,880,830
20-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"125703,0",3.945.000,780,880,830
21-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"126223,0",3.945.000,770,870,820
22-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"126743,0",3.945.000,800,900,850
23-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"127273,0",3.945.000,800,900,850
24-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"127273,0",3.945.000,N/A,N/A,N/A
25-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"127273,0",3.945.000,N/A,N/A,N/A
26-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"127823,0",3.945.000,750,850,800
27-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"128393,0",3.945.000,720,820,770
28-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"128913,0",3.945.000,720,820,770
29-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"129463,0",3.945.000,700,790,740
30-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"130013,0",3.945.000,700,780,730
31-Dec-2023,Potato,Uttar Pradesh,Lucknow,0,"130013,0",3.945.000,N/A,N/A,N/A
01-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"130283,0",4.038.000,670,770,720
02-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"130723,0",4.038.000,700,790,740
03-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"130923,0",4.038.000,850,950,900
04-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"131323,0",4.038.000,800,900,850
05-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"131773,0",4.038.000,800,900,850
06-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"132223,0",4.038.000,750,850,800
07-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"132223,0",4.038.000,N/A,N/A,N/A
08-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"132723,0",4.038.000,700,800,750
09-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"133173,0",4.038.000,700,800,750
10-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"133673,0",4.038.000,700,800,750
11-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"134133,0",4.038.000,680,780,730
12-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"134553,0",4.038.000,670,770,720
13-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"134953,0",4.038.000,670,770,720
14-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"135403,0",4.038.000,670,770,720
15-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"135903,0",4.038.000,680,775,725
16-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"136383,0",4.038.000,700,800,750
17-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"136833,0",4.038.000,700,800,750
18-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"137333,0",4.038.000,700,800,750
19-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"137758,0",4.038.000,725,825,775
20-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"138208,0",4.038.000,750,850,800
21-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"138208,0",4.038.000,N/A,N/A,N/A
22-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"138658,0",4.038.000,750,850,800
23-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"139158,0",4.038.000,760,860,810
24-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"139708,0",4.038.000,760,860,810
25-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"139708,0",4.038.000,N/A,N/A,N/A
26-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"140128,0",4.038.000,760,860,810
27-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"140578,0",4.038.000,770,870,820
28-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"140998,0",4.038.000,770,870,820
29-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"141548,0",4.038.000,760,860,810
30-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"142048,0",4.038.000,760,860,810
31-Jan-2024,Potato,Uttar Pradesh,Lucknow,0,"142598,0",4.038.000,750,850,800
01-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"143098,0",4.038.000,750,850,800
02-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"143658,0",4.038.000,750,850,800
03-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"144228,0",4.038.000,730,830,780
04-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"144228,0",4.038.000,N/A,N/A,N/A
05-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"144678,0",4.038.000,710,810,760
06-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"145178,0",4.038.000,710,810,760
07-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"145668,0",4.038.000,710,810,760
08-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"146218,0",4.038.000,700,800,750
09-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"146778,0",4.038.000,700,800,750
10-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"147228,0",4.038.000,700,800,750
11-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"147228,0",4.038.000,N/A,N/A,N/A
12-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"147828,0",4.038.000,680,780,730
13-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"148388,0",4.038.000,700,800,750
14-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"148988,0",4.038.000,700,800,750
15-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"149568,0",4.038.000,725,825,775
16-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"150168,0",4.038.000,720,820,770
17-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"150788,0",4.038.000,725,825,775
18-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"151388,0",4.038.000,715,825,775
19-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"152038,0",4.038.000,770,870,820
20-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"152658,0",4.038.000,775,875,825
21-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"153308,0",4.038.000,775,875,825
22-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"154008,0",4.038.000,800,900,850
23-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"154658,0",4.038.000,825,925,875
24-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"155338,0",4.038.000,825,925,875
25-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"155988,0",4.038.000,825,925,875
26-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"156668,0",4.038.000,850,950,900
27-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"157318,0",4.038.000,850,950,900
28-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"157938,0",4.038.000,870,970,920
29-Feb-2024,Potato,Uttar Pradesh,Lucknow,0,"158498,0",4.038.000,870,970,920
01-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"158618,0",4.038.000,950,1050,1000
02-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"159218,0",4.038.000,1000,1100,1050
03-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"159698,0",4.038.000,1010,1100,1060
04-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"160198,0",4.038.000,1050,1150,1100
05-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"160748,0",4.038.000,1050,1150,1100
06-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"161308,0",4.038.000,1050,1150,1100
07-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"161848,0",4.038.000,1080,1170,1120
08-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"162378,0",4.038.000,1080,1160,1120
09-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"162878,0",4.038.000,1100,1200,1150
10-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"162878,0",4.038.000,N/A,N/A,N/A
11-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"163398,0",4.038.000,1150,1250,1200
12-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"163928,0",4.038.000,1170,1270,1220
13-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"164448,0",4.038.000,1250,1350,1300
14-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"164938,0",4.038.000,1350,1450,1400
15-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"164938,0",4.038.000,N/A,N/A,N/A
16-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"165488,0",4.038.000,1400,1500,1450
17-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"165988,0",4.038.000,1400,1500,1450
18-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"166528,0",4.038.000,1380,1460,1420
19-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"167128,0",4.038.000,1350,1450,1400
20-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"167698,0",4.038.000,1340,1440,1390
21-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"168248,0",4.038.000,1340,1440,1390
22-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"168848,4",4.038.000,1240,1260,1250
23-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"169368,4",4.038.000,1350,1460,1420
24-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"169368,4",4.038.000,N/A,N/A,N/A
25-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"169488,4",4.038.000,1370,1470,1420
26-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"170038,4",4.038.000,1350,1450,1400
27-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"170538,4",4.038.000,1350,1450,1400
28-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"171068,4",4.038.000,1370,1470,1420
29-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"171518,4",4.038.000,1370,1470,1420
30-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"172088,4",4.038.000,1380,1480,1430
31-Mar-2024,Potato,Uttar Pradesh,Lucknow,0,"172588,4",4.038.000,1350,1450,1400
01-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"173138,4",4.038.000,1400,1500,1450
02-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"173628,4",4.038.000,1400,1500,1450
03-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"174228,4",4.038.000,1350,1450,1400
04-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"174778,4",4.038.000,1400,1490,1440
05-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"175348,4",4.038.000,1430,1530,1480
06-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"175888,4",4.038.000,1420,1520,1480
07-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"176443,4",4.038.000,1420,1530,1480
08-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"176988,4",4.038.000,1430,1530,1480
09-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"177468,4",4.038.000,1500,1600,1550
10-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"177988,4",4.038.000,1510,1610,1560
11-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"178508,4",4.038.000,1500,1600,1560
12-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"179038,4",4.038.000,1520,1620,1570
13-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"179538,4",4.038.000,1520,1620,1570
14-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"179988,4",4.038.000,1527,1620,1570
15-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"180408,4",4.038.000,1570,1670,1620
16-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"180958,4",4.038.000,1550,1650,1600
17-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"180958,4",4.038.000,N/A,N/A,N/A
18-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"181518,4",4.038.000,1550,1650,1600
19-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"182028,4",4.038.000,1570,1670,1620
20-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"182608,4",4.038.000,1600,1700,1650
21-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"182608,4",4.038.000,N/A,N/A,N/A
22-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"183138,4",4.038.000,1610,1710,1660
23-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"183698,4",4.038.000,1530,1730,1680
24-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"184238,4",4.038.000,1630,1730,1680
25-Apr-2024,Potato,Uttar Pradesh,Lucknow,0,"184788,4",4.038.000,1600,1760,1690
01-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"250,0",3.945.000,900,1000,950
02-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"540,0",3.945.000,910,1010,960
03-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"840,0",3.945.000,880,990,930
04-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"1160,0",3.945.000,890,990,940
05-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"1490,0",3.945.000,870,970,920
06-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"1730,0",3.945.000,850,950,900
07-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"1920,0",3.945.000,850,950,900
08-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"2120,0",3.945.000,850,950,900
09-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"2320,0",3.945.000,850,950,900
10-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"2570,0",3.945.000,860,950,910
11-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"2830,0",3.945.000,860,950,910
12-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"3060,0",3.945.000,870,970,920
13-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"3300,0",3.945.000,860,960,910
14-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"3530,0",3.945.000,850,950,900
15-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"3770,0",3.945.000,870,970,920
16-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"4000,0",3.945.000,850,950,900
17-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"4250,0",3.945.000,860,950,900
18-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"4500,0",3.945.000,870,970,920
19-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"4720,0",3.945.000,900,1000,950
20-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"4970,0",3.945.000,910,1010,960
21-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"5230,0",3.945.000,850,950,900
22-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"5440,0",3.945.000,870,970,920
23-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"5670,0",3.945.000,890,990,940
24-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"5920,0",3.945.000,890,1000,950
25-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"6140,0",3.945.000,910,1010,960
26-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"6140,0",3.945.000,N/A,N/A,N/A
27-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"6355,0",3.945.000,900,1000,950
28-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"6565,0",3.945.000,920,1020,970
29-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"6785,0",3.945.000,920,1020,970
30-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"7005,0",3.945.000,920,1020,970
31-Jan-2023,Tomato,Uttar Pradesh,Lucknow,0,"7005,0",3.945.000,N/A,N/A,N/A
01-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"7195,0",3.945.000,920,1020,970
02-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"7415,0",3.945.000,920,1020,970
03-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"7665,0",3.945.000,850,950,900
04-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"7905,0",3.945.000,850,950,900
05-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"8135,0",3.945.000,870,970,920
06-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"8355,0",3.945.000,850,950,900
07-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"8595,0",3.945.000,840,940,890
08-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"8815,0",3.945.000,840,940,890
09-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"9005,0",3.945.000,850,950,900
10-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"9185,0",3.945.000,830,930,880
11-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"9375,0",3.945.000,840,940,890
12-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"9605,0",3.945.000,830,930,880
13-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"9780,0",3.945.000,810,910,860
14-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"10010,0",3.945.000,820,920,870
15-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"10198,0",3.945.000,830,930,880
16-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"10398,0",3.945.000,830,930,880
17-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"10598,0",3.945.000,840,940,890
18-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"10828,0",3.945.000,830,930,880
19-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"11058,0",3.945.000,840,940,890
20-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"11257,0",3.945.000,820,920,870
21-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"11477,0",3.945.000,800,900,850
22-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"11697,0",3.945.000,800,900,850
23-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"11907,0",3.945.000,780,880,830
24-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"12122,0",3.945.000,790,890,840
25-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"12332,0",3.945.000,800,900,850
26-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"12552,0",3.945.000,790,890,840
27-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"12762,0",3.945.000,780,890,830
28-Feb-2023,Tomato,Uttar Pradesh,Lucknow,0,"12962,0",3.945.000,800,890,840
01-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"12962,0",3.945.000,N/A,N/A,N/A
02-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"13172,0",3.945.000,850,950,900
03-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"13377,0",3.945.000,810,910,860
04-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"13577,0",3.945.000,820,920,870
05-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"13777,0",3.945.000,840,940,890
06-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"13982,0",3.945.000,820,920,870
07-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"14192,0",3.945.000,850,950,900
08-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"14192,0",3.945.000,N/A,N/A,N/A
09-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"14392,0",3.945.000,770,870,820
10-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"14562,0",3.945.000,650,850,750
11-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"14752,0",3.945.000,690,790,740
12-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"14912,0",3.945.000,700,800,750
13-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"15122,0",3.945.000,650,770,720
14-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"15322,0",3.945.000,600,750,700
15-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"15532,0",3.945.000,650,750,700
16-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"15732,0",3.945.000,660,760,710
17-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"15912,0",3.945.000,700,820,760
18-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"16097,0",3.945.000,700,820,760
19-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"16297,0",3.945.000,720,820,770
20-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"16507,0",3.945.000,650,800,750
21-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"16717,0",3.945.000,700,820,770
22-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"16907,0",3.945.000,800,910,850
23-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"17092,0",3.945.000,810,920,870
24-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"17282,0",3.945.000,850,950,900
25-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"17462,0",3.945.000,900,1100,1000
26-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"17662,0",3.945.000,950,1050,1000
27-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"17852,0",3.945.000,900,1060,1010
28-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"18022,0",3.945.000,900,1100,1000
29-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"18172,0",3.945.000,900,1050,1000
30-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"18312,0",3.945.000,970,1070,1020
31-Mar-2023,Tomato,Uttar Pradesh,Lucknow,0,"18512,0",3.945.000,900,1050,1000
01-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"18622,0",3.945.000,1010,1110,1060
02-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"18832,0",3.945.000,1040,1140,1090
03-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"18952,0",3.945.000,1040,1140,1090
04-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"19112,0",3.945.000,1030,1130,1080
05-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"19277,0",3.945.000,1030,1130,1080
06-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"19447,0",3.945.000,1040,1140,1090
07-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"19597,0",3.945.000,1030,1130,1080
08-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"19737,0",3.945.000,1030,1130,1080
09-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"19887,0",3.945.000,1020,1120,1070
10-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"20047,0",3.945.000,1010,1110,1080
11-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"20207,0",3.945.000,1050,1150,1100
12-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"20372,0",3.945.000,1000,1150,1100
13-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"20552,0",3.945.000,1050,1160,1110
14-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"20722,0",3.945.000,1000,1150,1100
15-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"20872,0",3.945.000,1010,1130,1080
16-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"21012,0",3.945.000,1050,1150,1100
17-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"21157,0",3.945.000,1080,1160,1120
18-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"21297,0",3.945.000,1050,1150,1100
19-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"21432,0",3.945.000,1050,1150,1100
20-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"21562,0",3.945.000,1050,1150,1100
21-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"21712,0",3.945.000,1050,1150,1100
22-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"21852,0",3.945.000,1050,1150,1100
23-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"22002,0",3.945.000,1050,1150,1100
24-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"22182,0",3.945.000,1050,1150,1100
25-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"22347,0",3.945.000,1000,1130,1070
26-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"22527,0",3.945.000,1000,1130,1070
27-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"22677,0",3.945.000,1000,1130,1050
28-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"22832,0",3.945.000,1000,1130,1050
29-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"22992,0",3.945.000,970,1080,1020
30-Apr-2023,Tomato,Uttar Pradesh,Lucknow,0,"23157,0",3.945.000,870,970,920
01-May-2023,Tomato,Uttar Pradesh,Lucknow,0,"23157,0",3.945.000,N/A,N/A,N/A
02-May-2023,Tomato,Uttar Pradesh,Lucknow,0,"23332,0",3.945.000,850,950,900
03-May-2023,Tomato,Uttar Pradesh,Lucknow,0,"23512,0",3.945.000,830,930,880
04-May-2023,Tomato,Uttar Pradesh,Lucknow,0,"23512,0",3.945.000,N/A,N/A,N/A
